product_name,category,avg_rating,avg_price,review_count,text
SUSI Small plant growth Grow Bag,SUSI Small,4.043478260869565,399.0,23,Perfect product! Classy product Wonderful Wonderful Classy product Could be way better Good choice Simply awesome Great product Worth the money
"SUSI by SUSI Jewelery Organizers(Green, Plastic)",SUSI SUSI,4.52,173.0,100,Best in the market! Best in the market! Pretty good Simply awesome Fabulous! Excellent Terrific purchase Classy product Perfect product! Highly recommended
"SUSI by SUSI Jewelery Organizers(White, Black, Plastic)",SUSI SUSI,4.3,206.0,10,Classy product Very Good Super! Highly recommended Awesome Simply awesome Slightly disappointed Fair Must buy! Good quality product
"Sai Store Light Blue Cotton Carpet(150 cm,  X 210 cm, Rectangle)",Sai Store,1.6,379.0,20,Classy product Unsatisfactory Could be way better Did not meet expectations Moderate Bad quality Useless product Horrible Does the job Decent product
"Saral Home Brown Polyester Runner(45 cm,  X 120 cm, Rectangle)",Saral Home,4.7,484.0,10,Awesome Super! Delightful Super! Excellent Good quality product Brilliant Brilliant Really Nice Mind-blowing purchase
"Saral Home Grey Cotton Runner(70 cm,  X 200 cm, Rectangle)",Saral Home,4.458333333333333,872.0,24,Terrific purchase Really Nice Good choice Terrific Value-for-money Does the job Terrific purchase Fair Super! Excellent
"Saral Home Jute Door Mat(Green, Medium, Pack of 3)",Saral Home,4.49,484.0,100,Excellent Good choice Great product Terrific purchase Mind-blowing purchase Worth the money Absolute rubbish! Fair Pretty good Expected a better product
"Saral Home Microfiber Bathroom Mat(Grey, Medium)",Saral Home,3.86,387.0,100,Fabulous! Great product Could be way better Nice Brilliant Just wow! Nice Fabulous! Mind-blowing purchase Value-for-money
Sarika Enterprises Mickey Mouse Shaped Soft Plush Cushion Fabric Sofa(Finish Col,Sarika Enterprises,3.45,470.0,200,Must buy! Terrific purchase Nice Value-for-money Worth the money Worth every penny Classy product Terrific Fabulous! Did not meet expectations
Sarvatr  4 Blade Fan Shape LED Light Bulb 28W and B22 Holder with Ultra Bright (,Sarvatr Blade,2.966666666666667,259.0,30,Unsatisfactory Don't waste your money Don't waste your money Utterly Disappointed Unsatisfactory Perfect product! Don't waste your money Terrific Super! Absolute rubbish!
Sarvatr 20 Watt 4 Fan Blade Shape led Bulb Pendants Ceiling Lamp(White),Sarvatr Watt,3.3703703703703702,245.0,135,Awesome Excellent Super! Unsatisfactory Awesome Not recommended at all Value-for-money Useless product Simply awesome Nice
Scotch-Brite Plastic Dry Broom(Green),Plastic Dry,4.04,375.0,100,Nice Fair Delightful Good Perfect product! Value-for-money Nice Just wow! Highly recommended Good choice
"Scotch-Brite Silver Sparks Scrub Pad(Regular, Pack of 3)",Silver Sparks,4.533333333333333,263.0,30,Fair Wonderful Very Good Highly recommended Perfect product! Simply awesome Best in the market! Pretty good Really Nice Just wow!
"Scotch-Brite Sponge Wipe(Large, Pack of 3)",Sponge,4.438271604938271,189.0,162,Terrific Fabulous! Fabulous! Best in the market! Waste of money! Perfect product! Bad quality Mind-blowing purchase Nice Worth every penny
Scotch-Brite Twin Bucket Mop,Twin Bucket,4.205,1099.0,200,Value-for-money Worth every penny Terrific purchase Awesome Awesome Value-for-money Just wow! Best in the market! Value-for-money Pretty good
Seagate Expansion for Windows and Mac with 3 years Data Recovery Services  Porta,Seagate Expansion,4.191666666666666,4098.0,120,Fabulous! Does the job Super! Must buy! Utterly Disappointed Worth every penny Excellent Not recommended at all Waste of money! Worth the money
Seagate One Touch with Password Protection for Windows & Mac with 3 years Data R,Seagate One,4.287735849056604,5462.301886792453,1060,Must buy! Unsatisfactory Fabulous! Perfect product! Brilliant Very functional Brilliant Worth every penny Really Nice Worth the money
Self Design Men Three Fourths,Self Design,4.117529880478088,500.0,502,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Sheen Microfiber cleaning cloth pack of 6 Dry Cotton Cleaning Cloth(6 Units),Sheen Microfiber,3.98,251.0,100,Great product Brilliant Just wow! Fair Terrific purchase Not good Good choice Good choice Worth every penny Just okay
Sheen Wet and Dry Microfiber Cleaning Cloth(10 Units),Sheen Wet,3.84,269.0,200,Classy product Perfect product! Mind-blowing purchase Terrific Awesome Terrific Very Good Classy product Worth every penny Best in the market!
"Sheen multicolour,30cmX40cm,250GSM Dry Cotton Cleaning Cloth(12 Units)",Sheen Dry,3.3043478260869565,507.0,46,Mind-blowing purchase Worthless Highly recommended Very Good Nice product Unsatisfactory Wonderful Terrific purchase Just wow! Great product
"Shmaya Solid 3 kitty theme balloon-13 pc happy birthday banner,3 kitty foil,4 st",Shmaya Solid,4.18,279.0,100,Perfect product! Worth the money Wonderful Nice product Terrific Fabulous! Mind-blowing purchase Best in the market! Value-for-money Wonderful
Shri Mahal Antiques CL-1650 Ceiling Lamp jHHOMAR Chandelier Chandelier Ceiling L,Shri Mahal,3.98,2125.0,50,Simply awesome Classy product Really Nice Nice product Best in the market! Classy product Value-for-money Wonderful Really Nice Slightly disappointed
Shri Vasunandi Traders chandelier_jhoomar_pendent light Chandelier Ceiling Lamp(,Shri Vasunandi,3.57,505.0,100,Highly recommended Just wow! Fabulous! Best in the market! Highly recommended Highly recommended Mind-blowing purchase Fabulous! Terrific Worst experience ever!
Siemens SN26L201IN/SN256W01GI Free Standing 12 Place Settings Dishwasher,Siemens Free,4.571428571428571,45550.0,14,Simply awesome Must buy! Worth every penny Super! Wonderful Pretty good Worth every penny Awesome Really Nice Great product
"Simple Trending PP Collapsible Wardrobe(Finish Color - Navyblue, DIY(Do-It-Yours",Simple Trending,3.1166666666666667,549.0,300,Good quality product Must buy! Great product Brilliant Terrific Pretty good Worth the money Just wow! Highly recommended Useless product
Singer FM 1409 Electric Sewing Machine( Built-in Stitches 9),Singer,4.3509735396904645,8499.0,2003,Highly recommended Best in the market! Best in the market! Really Nice Perfect product! Classy product Best in the market! Really Nice Wonderful Mind-blowing purchase
"Soaring Engineered Wood Study Table(Finish Color - green, DIY(Do-It-Yourself))",Soaring Engineered,3.39,357.0,100,Terrific purchase Nice Terrific purchase Perfect product! Moderate Horrible Value-for-money Great product Waste of money! Excellent
Soaring Kids Study & Play Wooden Adjustable Folding Printed Table and Chair Set ,Soaring Kids,2.817073170731707,699.0,82,Super! Worth every penny Worth every penny Classy product Unsatisfactory Worst experience ever! Worst experience ever! Terrible product Could be way better Absolute rubbish!
Solid Men Three Fourths,Solid Men,3.306122448979592,591.9795918367347,294,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Solid, Printed Men Three Fourths",Printed Men,4.151162790697675,386.0,86,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Sowbaghya SAWG01P Wet Grinder??(Pink),Sowbaghya Wet,4.333333333333333,4084.0,12,Worth every penny Worth every penny Just wow! Awesome Best in the market! Super! Good choice Absolute rubbish! Delightful Pretty good
"Sparrow world Dark Blue Cotton Runner(210 cm,  X 155 cm, Rectangle)",Sparrow world,4.291666666666667,699.0,24,Must buy! Highly recommended Decent product Best in the market! Super! Very poor Delightful Mind-blowing purchase Worth every penny Really Nice
Spherix Plain White PVC ID Cards For InkJet Printers - Set of 230 Single Color I,Spherix Plain,3.7,999.0,10,Fabulous! Nice product Terrific Perfect product! Waste of money! Super! Expected a better product Bad quality Mind-blowing purchase Decent product
"SpinBot BattleMods NinjaX For BGMI,PUBG,COD Free Fire  Gaming Accessory Kit(Blac",SpinBot BattleMods,4.1,749.0,10,Delightful Just wow! Fabulous! Must buy! Excellent Must buy! Simply awesome Utterly Disappointed Very poor Excellent
SportSoul Cotton Gym & Athletic Abdomen Support,SportSoul Cotton,4.159090909090909,599.0,44,Must buy! Mind-blowing purchase Worth every penny Decent product Excellent Worth every penny Classy product Wonderful Super! Brilliant
"SportSoul Cotton Gym & Athletic Abdomen Support(Black, Blue)",SportSoul Cotton,3.765625,449.0,192,Nice product Nice Good quality product Really Nice Fabulous! Terrific Unsatisfactory Value-for-money Brilliant Worth the money
SportSoul Cotton Gym & Athletic Abdomen Support(Blue),SportSoul Cotton,3.8010204081632653,346.9591836734694,392,Worth the money Highly recommended Just wow! Awesome Very Good Good choice Classy product Fabulous! Good Wonderful
"SportSoul Cotton Gym & Athletic Abdomen Support(Grey, Black)",SportSoul Cotton,4.042727272727273,249.0,1100,Worth the money Highly recommended Just wow! Awesome Very Good Good choice Classy product Fabulous! Good Wonderful
"SportSoul Cotton Gym & Athletic Abdomen Support(Grey, Blue)",SportSoul Cotton,3.9,449.0,10,Nice product Nice Good quality product Really Nice Fabulous! Terrific Unsatisfactory Value-for-money Brilliant Worth the money
SportSoul Thumb Wrap Wrist Support(Grey),SportSoul Thumb,3.8076923076923075,199.0,52,Best in the market! Really Nice Nice product Value-for-money Perfect product! Excellent Best in the market! Decent product Wonderful Does the job
Spotzero by Milton Prime Mop With Big Wheels Bucket,Spotzero Milton,4.24,1299.0,100,Expected a better product Awesome Nice product Terrific purchase Expected a better product Highly recommended Highly recommended Worth every penny Delightful Could be way better
Spotzero by Milton Prime Spin Mop,Spotzero Milton,4.382758620689655,1299.0,290,Wonderful Terrific Best in the market! Could be way better Fair Must buy! Good Quality Product Brilliant Highly recommended Super!
Spotzero by Milton Refill(Grey),Spotzero Milton,3.95,289.0,100,Must buy! Brilliant Waste of money! Worth the money Great product Just wow! Bad quality Wonderful Perfect product! Really Nice
"StarAndDaisy Plastic Study Table(Finish Color - Pink, DIY(Do-It-Yourself))",StarAndDaisy Plastic,3.727272727272727,3999.0,11,Perfect product! Perfect product! Pretty good Bad quality Simply awesome Fair Must buy! Very poor Unsatisfactory Perfect product!
Stylish Brown Sports Men Watches Multifunctional Luxury Waterproof Modern Digita,Stylish Brown,5.0,404.0,5,Nan Nan Nan Nan Nan
Sument USB Decoration Star Light Projector Light/Disco Light/Car Night Lamp Deco,Sument USB,3.22,155.0,200,Classy product Brilliant Terrific Terrific Nice Must buy! Just wow! Not recommended at all Useless product Mind-blowing purchase
Suncrown Furniture Sheesham Wood Solid Wood 2 Seater(Finish Color - Honey Finish,Suncrown Furniture,4.896551724137931,2692.0,29,Great product Mind-blowing purchase Highly recommended Awesome Fabulous! Terrific purchase Must buy! Excellent Good quality product Really Nice
Supreme Bazaar Abs Setup Box Holder Unbreakable Crystal Clear Premium Quality Se,Supreme Bazaar,4.9,254.0,10,Must buy! Brilliant Terrific purchase Fabulous! Just wow! Great product Perfect product! Great product Perfect product! Very Good
"Supreme Plastic Rocking Chair(Finish Color - Red-Yellow, DIY(Do-It-Yourself))",Supreme Plastic,3.9,949.0,10,Really Nice Great product Worth the money Great product Worth every penny Does the job Highly recommended Fair Worst experience ever! Wonderful
Swarn Bhumi Pack of 6 Stainless Steel CHHOTA BHEEM 1-6 YEARS Kid Dinner Set(Stee,Swarn Bhumi,4.175,324.0,80,Excellent Terrific purchase Classy product Good quality product Fair Wonderful Wonderful Nice Bad quality Good choice
Swastik Housewares Stainless Steel Incense Holder(Silver),Swastik Housewares,4.1,155.0,100,Terrific Excellent Very Good Good quality product Highly recommended Good quality product Brilliant Absolute rubbish! Terrific Brilliant
Synthetic Leather |Lightweight|Comfort|Summer|Trendy|Walking|Outdoor|Daily Use S,Synthetic Leather,3.9695290858725762,359.0,361,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Syska SSK-RDL-R-12W-6500K Ceiling Light Ceiling Lamp(White),Syska Ceiling,4.3,399.0,20,Good quality product Worth every penny Awesome Terrific purchase Nice product Highly recommended Wonderful Value-for-money Could be way better Good quality product
TERABYTE Mini HDMI TO AV UP Scaler Full HD 720/1080p Video Converter Media Strea,TERABYTE Mini,4.175,359.0,40,Awesome Excellent Delightful Super! Not good Must buy! Just okay Pretty good Very Good Super!
"THE INDIE EARTH Vitamin C Serum with Vitamin E, Turmeric, Ferulic Acid and Vegan",THE INDIE,4.095,441.0,200,Super! Fair Excellent Great product Fair Decent product Mind-blowing purchase Just wow! Mind-blowing purchase Awesome
"TITIRANGI 4 Pack 4WD Monster Truck Cars,Push and Go Toy Trucks Friction Powered ",TITIRANGI Pack,4.195454545454545,348.0,220,Very Good Brilliant Awesome Terrific purchase Delightful Terrific purchase Super! Highly recommended Fabulous! Delightful
"TITIRANGI Pack of 12) Multipurpose Kitchen Roti Napkin/Cloth, Table Duster Wiper",TITIRANGI Pack,3.3333333333333335,279.0,27,Just okay Fabulous! Good Just okay Not recommended at all Just okay Mind-blowing purchase Decent product Good quality product Not good
"TOBY Baby desk, kids study table and chair height adjustable Metal Desk Chair(Fi",TOBY Baby,4.0,3661.0,10,Fabulous! Terrific purchase Worst experience ever! Fair Very poor Simply awesome Worth every penny Brilliant Fabulous! Terrific
"TP-Link Archer C20 AC WiFi 750 MBPS Wireless Router??(Blue, Dual Band)",Archer,4.224310776942356,1599.0,798,Worth every penny Wonderful Got a good router after doing a lot of research! Very Good Router Worth the money Excellent Product at Reasonable Price Good quality product Terrific Wonderful Awesome
"TP-Link Archer C24 Multi-Mode 750 Mbps Wireless Router??(White, Dual Band)",Archer,4.090909090909091,1449.0,88,Terrific Worth the money Worthless Brilliant Simply awesome Excellent Delightful Delightful Terrible product Waste of money!
"TP-Link Archer C6 MU-MIMO Gigabit 1200 Mbps Wireless Router??(Black, Dual Band)",Archer,4.141791044776119,2699.0,134,Good quality product Really Nice Mind-blowing purchase Worth every penny Excellent Terrific purchase Nice product Best in the market! Excellent Pretty good
"TP-Link TL-WA850RE(IN) 300 Mbps WiFi Range Extender??(White, Single Band)",Other,4.311111111111111,1469.0,90,Awesome Awesome product Pretty good product Pretty good Mind-blowing purchase Good product - enhances range Awesome Simply awesome Terrific Excellent product with great build quality
TW00ZR347 Analog Watch  - For Men,Analog Watch,4.355,599.0,200,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
TW0TG7304 Analog Watch  - For Men,Analog Watch,4.475,649.0,240,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"TWISTO Lint Cutter for Clothes & Sweater Fabric Shaver, NOVA Lint Shaver Under 5",TWISTO Lint,4.341463414634147,450.0,41,Very poor Very Good Highly recommended Worth every penny Excellent Excellent Nice Fabulous! Highly recommended Wonderful
TXOR NEXUS with Heart Rate & BP Monitor 35mm Screen Black Smartwatch(Black Strap,TXOR NEXUS,2.6285714285714286,759.0,35,Highly recommended Best in the market! Waste of money! Expected a better product Unsatisfactory Did not meet expectations Mind-blowing purchase Unsatisfactory Worth every penny Not recommended at all
TYF CRICKET BAT POPLAR WILLOW FULL SIZE CRICKET BAT Poplar Willow Cricket Bat Po,TYF CRICKET,3.4,520.0,20,Waste of money! Terrible product Just okay Good choice Terrific purchase Good quality product Terrific purchase Must buy! Bad quality Mind-blowing purchase
"Tankit 360 degree Spin Mop With 6 Refills, Durable Bucket With Extendable Handle",Tankit degree,3.6714285714285713,799.0,420,Mind-blowing purchase Pretty good Mind-blowing purchase Mind-blowing purchase Mind-blowing purchase Terrific purchase Just okay Pretty good Brilliant Good quality product
Tanunni Mobile Holder Mobile Holder,Tanunni Mobile,4.421875,171.0,1024,Brilliant Decent product Super! Worth every penny Excellent Best in the market! Highly recommended Excellent Brilliant Nice product
Tanunni Mobile Holder Red Color Mobile Holder,Tanunni Mobile,4.370786516853933,155.0,89,Brilliant Decent product Super! Worth every penny Excellent Best in the market! Highly recommended Excellent Brilliant Nice product
"Tata Sky (Works with all TV) Tatasky set top box, Tatasky SD set top box, Tatask",Tata Sky,3.9,209.0,10,Not recommended at all Awesome Brilliant Awesome Just okay Terrific purchase Great product Perfect product! Useless product Nice product
Tata Sky Tatasky 03 Dth Univeral SD / HD Set Up Box Remote Controller with Batte,Tata Sky,3.6226415094339623,205.0,53,Worst experience ever! Horrible Classy product Very Good Decent product Fabulous! Great product Does the job Really Nice Terrific purchase
Tata Sky Tatasky Old model DTH Compatible Setup box Remote- Black Tata Sky Remot,Tata Sky,3.9210526315789473,210.0,38,Brilliant Really Nice Value-for-money Wonderful Classy product Useless product Very poor Value-for-money Good choice Fabulous!
The Moms Co. Natural Vita Rich Face Care Kit for Skin Brightening | Daily Skin C,The Moms,4.458333333333333,629.0,72,Brilliant Mind-blowing purchase Fabulous! Worth the money Classy product Terrific purchase Not good Just wow! Terrific Terrific
"Theme My Party Printed Birthday decoration combo kit, birthday combo Balloon(Mul",Theme Party,4.4,245.0,200,Super! Value-for-money Good choice Good quality product Really Nice Brilliant Does the job Wonderful Awesome Terrific purchase
Thomson Alpha 80 cm (32 inch) HD Ready LED Smart Linux TV with 30 W Sound Output,Thomson Alpha,4.505833333333333,7999.0,1200,Great product Brilliant Super! Terrific purchase Terrific Worth every penny Fabulous! Super! Affordable price with good features and quality Super!
Thomson Deluxe Plus 1600 W Steam Iron??(Brown and White),Thomson Deluxe,4.148514851485149,849.0,101,Just wow! Terrific purchase Utterly Disappointed Best in the market! Excellent Terrific purchase Fabulous! Highly recommended Great product Decent product
"Thomson Kitchen Master MX01 500 W Mixer Grinder (3 Jars, White)",Thomson Kitchen,4.134831460674158,1399.0,89,Brilliant Good quality product Excellent Classy product Brilliant Brilliant Really Nice Good quality product Highly recommended Perfect product!
"Thomson Kitchen Master Pro+ MX03 750 W Juicer Mixer Grinder (6 Jars, Grey)",Thomson Kitchen,3.9466403162055337,2709.0,506,Terrific purchase Worth every penny Simply awesome Great product Just wow! Good choice Hated it! Horrible Not good Terrific purchase
Tomex Grey Plastic Broom Holder(5 Holders),Tomex Grey,4.1,399.0,20,Utterly Disappointed Does the job Nice Terrific purchase Highly recommended Awesome Mind-blowing purchase Perfect product! Fair Great product
"Torche Scholar study table ,desktop table,office table Solid Wood Study Table(Fr",Torche Scholar,4.357142857142857,4293.0,42,Best in the market! Terrific Brilliant Terrific purchase Excellent Brilliant Excellent Must buy! Fabulous! Must buy!
Toyvala Unique Robot Deform Super Speed Car With 3D Special Light (Yellow)??(Mul,Toyvala Unique,4.076190476190476,499.0,210,Really Nice Good Terrific Does the job Great product Brilliant Perfect product! Mind-blowing purchase Just wow! Fabulous!
"Trend TE-Magic Silicone Dish Washing Gloves, Silicon Cleaning Gloves, Silicon Ha",Trend Silicone,3.52,222.0,100,Excellent Good Great product Hated it! Value-for-money Must buy! Decent product Great product Worst experience ever! Very Good
Trixzoom Solid Ultimate Pastel Rose Gold Happy Birthday Decoration Set - 119 Pcs,Trixzoom Solid,3.86,399.0,200,Worth the money Wonderful Worth every penny Brilliant Perfect product! Excellent Highly recommended Classy product Perfect product! Fabulous!
Tryka 5730 Led Strip/Cove Light 72 Led/Meter-6 Meters color:Warm White with 1 ad,Tryka Led,3.6333333333333333,522.0,30,Super! Best in the market! Perfect product! Terrific Must buy! Terrific Useless product Mind-blowing purchase Wonderful Terrific purchase
ULTRA Grind+Gold 2.0 L Wet Grinder??(Purple),ULTRA,4.19,9190.0,100,Terrific Awesome Fabulous! Terrific purchase Excellent Brilliant Good choice Brilliant Very Good Decent product
"ULTRA Mini Wet Grinder??(Purple, White)",ULTRA Mini,4.333333333333333,7690.0,27,Classy product Wonderful Perfect product! Perfect product! Brilliant Super! Pretty good Just wow! Super! Value-for-money
"ULTRA Perfect + 2.0 L Wet Grinder??(Purple, White)",ULTRA Perfect,4.12,10790.0,100,Worth the money Brilliant Slightly disappointed Terrific purchase Good Really Nice Pretty good Horrible Excellent Good
"UNIQUE Black Table lamp Table Lamp(25 cm, Black)",UNIQUE Black,4.2,298.0,200,Excellent Worth every penny Must buy! Perfect product! Wonderful Value-for-money Awesome Wonderful Simply awesome Great product
UPC Upgraded Hands Free Squeeze Microfiber Flat Spin Mop 360 Flexible Head - Gre,UPC Upgraded,4.04,1260.0,700,Must buy! Mind-blowing purchase Classy product Fabulous! Worth every penny Mind-blowing purchase Super! Brilliant Value-for-money Unsatisfactory
UPC Upgraded Hands-Free Squeeze Microfiber Flat Spin Mop System 360 Flexible Hea,UPC Upgraded,4.088235294117647,1242.2857142857142,238,Must buy! Excellent Bad quality Classy product Highly recommended Delightful Worthless Classy product Terrific purchase Great product
"URBANYOG Hair Removal Cream Spray for Womens Hand, Leg & Under Arm, Painless Hai",URBANYOG Hair,4.54,499.0,100,Super! Wonderful Just wow! Awesome Best in the market! Perfect product! Just wow! Mind-blowing purchase Worth every penny Terrific purchase
"US DZIRE  155 Fancy Wooden Ceiling Lights,Hanging Lamps,( With Gold Bulb )Ceilin",DZIRE,4.227848101265823,343.0,79,Good choice Classy product Terrific purchase Fabulous! Highly recommended Terrific Highly recommended Pretty good Perfect product! Perfect product!
US DZIRE  401 Hanging lamp electric antique Wooden Ceiling Lights(With Gold Bulb,DZIRE,4.4222222222222225,440.0,45,Perfect product! Great product Worth the money Terrific purchase Perfect product! Terrific Very Good Wonderful Brilliant Fabulous!
US DZIRE  512 Ganeshji craft Ceiling light wooden lamp shade (With Bulb) Hanging,DZIRE,4.75,440.0,100,Classy product Mind-blowing purchase Must buy! Perfect product! Brilliant Highly recommended Excellent Just wow! Super! Simply awesome
US DZIRE 431 Hanging lamp electric antique Wooden Ceiling Lights(With Gold Bulb),DZIRE,4.3,890.0,100,Fabulous! Really Nice Pretty good Perfect product! Wonderful Terrific Terrific Highly recommended Nice product Must buy!
US DZIRE Pendants Ceiling Lamp(Brown),DZIRE Pendants,4.42,450.0,100,Mind-blowing purchase Awesome Awesome Must buy! Simply awesome Terrific purchase Simply awesome Fabulous! Best in the market! Brilliant
USHA 3815 HI Water Proof 1.5KW 1500 W Immersion Heater Rod??(water),USHA,4.071428571428571,684.0,28,Wonderful Perfect product! Must buy! Fabulous! Utterly Disappointed Value-for-money Excellent Expected a better product Super! Waste of money!
"USHA FP 3810_ 1000 W Food Processor(Black, Silver)",USHA,3.8306451612903225,9990.0,124,Simply awesome Wonderful Mind-blowing purchase Perfect product! Great product Pretty good Worth every penny Simply awesome Best in the market! Fabulous!
"USHA FP 3811_ 1000 W Food Processor(Black, Silver)",USHA,3.67,11500.0,100,Terrific Worth every penny Awesome Brilliant Fair Best in the market! Value-for-money Decent product Terrific Really Nice
"Unicrafts Shelf Organizers(Black, Cotton)",Unicrafts Shelf,3.2,178.0,10,Terrific purchase Fabulous! Value-for-money Decent product Expected a better product Terrible product Unsatisfactory Good Just okay Wonderful
Unique designed professioal and luxury style different 005 Analog Watch  - For M,Unique designed,4.36,269.0,100,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Urban Home 214 cm (7.02 ft) PVC Transparent Door Curtain Single Curtain(Solid, O",Urban Home,3.2777777777777777,199.0,90,Classy product Wonderful Best in the market! Terrific purchase Brilliant Good quality product Excellent Did not meet expectations Worst experience ever! Did not meet expectations
"Urban Terrain BOLT UT5000S26 Steel MTB-Disc Brakes, Free Installation & OneFitPl",Urban Terrain,4.44,7609.0,100,Perfect product! Highly recommended Classy product Classy product Pretty good Classy product Great product Classy product Pretty good Fabulous!
Urban Terrain Berlin with Complete Accessories & Mobile Tracking App 27.5 T Hybr,Urban Terrain,4.51,6949.0,200,Fabulous! Super! Brilliant Terrific Brilliant Delightful Wonderful Terrific Highly recommended Just okay
Urban Terrain Denver with Complete Accessories & Mobile Tracking App 27.5 T Hybr,Urban Terrain,4.51,6719.0,200,Fabulous! Super! Brilliant Terrific Brilliant Delightful Wonderful Terrific Highly recommended Just okay
Urban Terrain Rio with Complete Accessories & Mobile Tracking App 26 T Hybrid Cy,Urban Terrain,4.552763819095477,5499.0,199,Terrific Perfect product! Excellent Nice product Simply awesome Brilliant UT7002S26 model is a no-nonsense bicycle...worth buying Good quality product Just wow! Perfect product!
V S Enterprise Enterprise Romantic Sky Star Master Night Light Projector Baby Sl,Enterprise,4.154929577464789,364.0,71,Just wow! Good quality product Fair Wonderful Awesome Must buy! Excellent Good Worth the money Great product
V-Guard Prime 1150 Pure Sine Wave Inverter,Prime,4.391304347826087,6591.0,437,Classy product Mind-blowing purchase Wonderful Must buy! Mind-blowing purchase Wonderful Worth every penny Mind-blowing purchase Delightful Awesome
VEDRID 10Watt LED Ceiling Down Light White Round (Pack of 12) Recessed Ceiling L,VEDRID LED,3.6818181818181817,899.0,22,Mind-blowing purchase Hated it! Classy product Good choice Terrific purchase Did not meet expectations Don't waste your money Unsatisfactory Best in the market! Nice
VERMI COMPOST 10 Kg of Pure Natural ORGANIC Cow Dung Dry Manure Powder Manure Po,VERMI COMPOST,2.6586206896551725,95.0,290,Worth every penny Value-for-money Wonderful Utterly Disappointed Bad quality Hated it! Utterly Disappointed Waste of money! Waste of money! Terrible product
VIBOTON HDMI Switch 2 Port Bi-Directional Manual HDMI hub 2 in 1 Out or 1 in 2 O,VIBOTON HDMI,3.8666666666666667,427.0,30,Best in the market! Terrific Wonderful Excellent Very Good Good Mind-blowing purchase Perfect product! Delightful Decent product
VICTORY Cricket Wind Ball (Pack of 1) - Made in India Smooth Cricket Cricket Syn,VICTORY Cricket,4.4375,79.0,16,Terrific purchase Mind-blowing purchase Terrific Terrific purchase Don't waste your money Really Nice Simply awesome Moderate Worth every penny Best in the market!
VICTORY Heavy Plastic Cricket Stumps Set(Blue),VICTORY Heavy,4.4,299.0,100,Must buy! Simply awesome Brilliant Brilliant Just wow! Simply awesome Excellent Classy product Great product Fabulous!
VICTORY Medium Weight ( Pack of 1 ) Rubber Cricket Tennis Ball Cricket Rubber Ba,VICTORY Medium,3.4782608695652173,59.0,46,Terrific Super! Waste of money! Awesome Does the job Terrible product Waste of money! Waste of money! Hated it! Terrible product
"VICTORY Professional Wrist Wrap Band , Wrist Strap For Gym and Fitness Wrist Sup",VICTORY Professional,4.50968992248062,109.0,1548,Super! Wonderful Best in the market! Worth the money Fabulous! Best in the market! Fabulous! Nice product Terrific purchase Good quality product
"Value Adds Wall Mount Set Top Box Iron Wall Shelf (Number of Shelves - 1, Black)",Value Adds,3.99,195.0,100,Just wow! Good choice Slightly disappointed Delightful Mind-blowing purchase Horrible Good quality product Excellent Horrible Fabulous!
"Velvet Embroidered Gold, Maroon Men Dupatta",Velvet Embroidered,4.433333333333334,239.0,30,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Velvet Embroidered Maroon Men Dupatta,Velvet Embroidered,3.8333333333333335,241.0,18,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Velvet Self Design Maroon Men Dupatta,Velvet Self,4.42,251.3,100,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Velvet Self Design, Embellished Maroon Men Dupatta",Velvet Self,4.4,359.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Velvet Self Design, Embroidered Maroon Men Dupatta",Velvet Self,4.7,423.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Vero Forza Glide PRO (4 Piece) Thumb & Finger Sleeve for Mobile Game, Pubg, Cod,",Vero Forza,4.37,284.0,100,Terrific purchase Excellent Perfect product! Just wow! Just wow! Pretty good Pretty good Awesome Very Good Decent product
"Verona LAPTOP TABLE FOLDABLE001 Wood Portable Laptop Table(Finish Color - Black,",Verona LAPTOP,3.63,555.0,100,Value-for-money Just okay Worth every penny Excellent Worth every penny Terrific Pretty good Fabulous! Terrific purchase Simply awesome
"Viscose Blend Solid, Self Design Beige Men Dupatta",Viscose Blend,4.9,369.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Viscose Blend Solid, Self Design Black Men Dupatta",Viscose Blend,4.9,369.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Viscose Blend Solid, Self Design Dark Blue Men Dupatta",Viscose Blend,4.9,369.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Viscose Blend Solid, Self Design Grey Men Dupatta",Viscose Blend,4.9,369.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Viscose Blend Striped Gold Men Dupatta,Viscose Blend,4.3,339.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
