product_name,category,review_count,avg_rating,avg_price,cnt_n,rat_n,pop_score
Anayatech Solid Doreamon combo with star happy birthday combo- happy birthday fo,Anayatech Solid,100,4.23,277.0,0.010564898663216905,0.773529411764706,0.3158
Ponmani Power Plus Tilting Wet Grinder??(Red),Ponmani Power,30,4.266666666666667,8699.0,0.00301854247520483,0.784313725490196,0.3155
Art Silk Self Design Gold Men Dupatta,Art Silk,70,4.242857142857143,245.85714285714286,0.007330746011211729,0.7773109243697478,0.3153
Pick Ur Needs Bluetooth LED Bulb Colourful Built-in Audio Speaker Music Player W,Pick Needs,11,4.2727272727272725,399.0,0.0009702457956015525,0.7860962566844918,0.315
Portronics POR-122 MODESK Universal Mobile Holder (Black) Mobile Holder,Portronics MODESK,200,4.165,127.0,0.021345407503234153,0.7544117647058823,0.3146
ghar ki khushiya 1 LEDs 0.13 m Multicolor Rice Lights(Pack of 1),ghar khushiya,100,4.22,289.0,0.010564898663216905,0.7705882352941176,0.3146
DV NOVAKING 1500 WATT IMMERSION ROD 1500 W Shock Proof Immersion Heater Rod??(WA,NOVAKING,19,4.2631578947368425,293.0,0.0018326865028029326,0.78328173374613,0.3144
Portronics 20 W 3 A Mobile Charger Adapto 45 with Dual Port Fast Charger??(White,Portronics,19,4.2631578947368425,343.0,0.0018326865028029326,0.78328173374613,0.3144
"US DZIRE  155 Fancy Wooden Ceiling Lights,Hanging Lamps,( With Gold Bulb )Ceilin",DZIRE,79,4.227848101265823,343.0,0.008300991806813282,0.772896500372301,0.3141
bandhan WLRB5 Pendants Ceiling Lamp(Orange),bandhan Pendants,28,4.25,203.0,0.002802932298404485,0.7794117647058822,0.3134
"LEADER Scout 26T SEA Blue BLACK for Ride 26 T Mountain Cycle(Single Speed, Blue,",LEADER Scout,300,4.1,4499.0,0.032125916343251404,0.7352941176470587,0.3134
MamaEarth Skin Illuminate Face Serum for Radiant Skin with Vitamin C & Turmeric(,MamaEarth Skin,647,3.908809891808346,314.0,0.06953428201811127,0.6790617328848076,0.3133
"Classic Essentials Pack of 32 Stainless Steel Stainless Steel Maple Dinner set ,",Classic Essentials,140,4.185714285714286,1099.0,0.014877102199223804,0.7605042016806722,0.3131
Ponmani Nano Tech Wet Grinder??(Multicolor),Ponmani Nano,20,4.25,3999.0,0.001940491591203105,0.7794117647058822,0.3129
"HAVELLS Rigo without jars (0 jars) 500 W Juicer (White, Blue)",HAVELLS Rigo,198,4.151515151515151,2590.0,0.021129797326433806,0.7504456327985738,0.3129
"SAMSUNG 23 L Solo Microwave Oven(MS23A301TAK, Black)",SAMSUNG,178,4.162921348314606,6099.0,0.018973695558430356,0.7538003965631195,0.3129
RBGIIT Silicon Dish Washing Gloves For Kitchen Scrubbing Pet Grooming Car Bathro,RBGIIT Silicon,16,4.25,169.0,0.001509271237602415,0.7794117647058822,0.3127
Seagate Expansion for Windows and Mac with 3 years Data Recovery Services  Porta,Seagate Expansion,120,4.191666666666666,4098.0,0.012721000431220354,0.7622549019607843,0.3125
"Pack of 2 Printed Men Dark Blue, Blue Bermuda Shorts",Pack,120,4.191666666666666,460.0,0.012721000431220354,0.7622549019607843,0.3125
AutoKraftZ Most Popular Sun UV Protection Arm Sleeves for Men Women Cycling Glov,AutoKraftZ Most,307,4.0814332247557,79.0,0.03288055196205261,0.7298333013987353,0.3117
"BLACK RAY Unique 3 Lights Hanging Ceiling Lamp Urban Retro Style (Antique Black,",BLACK RAY,35,4.228571428571429,631.0,0.0035575679172056922,0.7731092436974789,0.3114
"vesco Kiddo 14"" Cycle for Kids Bicycles age 3 to 5 Year Boys & Girls 14 T BMX Cy",vesco Kiddo,35,4.228571428571429,3295.0,0.0035575679172056922,0.7731092436974789,0.3114
"Google Nest Hub (2nd gen), Display with Google Assistant Smart Speaker??(Charcoa",Google Nest,115,4.182608695652174,6999.0,0.012181974989219491,0.7595907928388748,0.3111
ULTRA Grind+Gold 2.0 L Wet Grinder??(Purple),ULTRA,100,4.19,9190.0,0.010564898663216905,0.7617647058823529,0.311
PLAY MP1-A Smart WIFI 3D 4k Full HD LED Recently Launched Android 8.0 Projector|,PLAY Smart,42,4.214285714285714,13703.0,0.0043122035360069,0.76890756302521,0.3102
"Midea TORRINO,WQP12-5201F Free Standing 13 Place Settings Intensive Kadhai Clean",Midea Free,190,4.131578947368421,25990.0,0.020267356619232426,0.7445820433436532,0.31
"Shmaya Solid 3 kitty theme balloon-13 pc happy birthday banner,3 kitty foil,4 st",Shmaya Solid,100,4.18,279.0,0.010564898663216905,0.7588235294117645,0.3099
Aero Seeds 40 Varieties of Flower Combo Pack Seed(2050 per packet),Aero Seeds,500,3.96,194.0,0.0536869340232859,0.6941176470588235,0.3099
"CMerchants BOOK SHELF-6RACK Metal Open Book Shelf(Finish Color - BLUE, DIY(Do-It",CMerchants BOOK,100,4.18,799.0,0.010564898663216905,0.7588235294117645,0.3099
Blissbells Uplight Wall Lamp With Bulb,Blissbells Uplight,72,4.194444444444445,290.0,0.007546356188012074,0.7630718954248366,0.3098
Butterfly Rapid Kettle 1.5 Litre + Eco 750 Ml Water Bottle,Butterfly Rapid,119,4.168067226890757,849.0,0.012613195342820181,0.7553138902619871,0.3097
HF MRF GRAND EDITON VK-18 ( Ideal For 15-21 Years) Hard Plastic bat for tennis b,MRF GRAND,23,4.217391304347826,425.0,0.0022639068564036225,0.7698209718670077,0.3093
"HRX XTRM MTB 900 Foldable 27.5 T Mountain Cycle(21 Gear, Multicolor)",HRX XTRM,114,4.166666666666667,16499.0,0.01207416990081932,0.7549019607843137,0.3092
ANTRONIC Premium Quality 2000W 2000 W Immersion Heater Rod??(Water),ANTRONIC Premium,68,4.1911764705882355,257.0,0.0071151358344113845,0.7621107266435987,0.3091
"Khatu Crafts Printed Radhakrishna Two Box Key Holder Wood Key Holder(8 Hooks, Mu",Khatu Crafts,50,4.2,179.0,0.00517464424320828,0.7647058823529411,0.309
"HARIOM ALL IN ONE Solid Wood Study Table(Finish Color - SPIDERMAN BUILDING, Pre-",HARIOM ALL,184,4.125,517.0,0.019620526088831393,0.7426470588235294,0.3088
Realistic Store Printed Happy Birthday Multi Dot Foil Letter Balloon With HD Mul,Realistic Store,100,4.17,233.0,0.010564898663216905,0.7558823529411764,0.3087
"Thomson Kitchen Master Pro+ MX03 750 W Juicer Mixer Grinder (6 Jars, Grey)",Thomson Kitchen,506,3.9466403162055337,2709.0,0.054333764553686936,0.6901883282957451,0.3087
"AQUANZA Pre housing complete set for r.o Solid Filter Cartridge(0.005, Pack of 8",AQUANZA Pre,100,4.17,299.0,0.010564898663216905,0.7558823529411764,0.3087
Furnifry Wooden TV Entertainment Unit/Wall Set Top Box Shelf Stand/TV Unit Bedro,Furnifry Wooden,390,4.005128205128205,2969.0,0.04182837429926693,0.7073906485671191,0.3081
UPC Upgraded Hands-Free Squeeze Microfiber Flat Spin Mop System 360 Flexible Hea,UPC Upgraded,238,4.088235294117647,1242.2857142857142,0.025442000862440705,0.7318339100346019,0.308
Swarn Bhumi Pack of 6 Stainless Steel CHHOTA BHEEM 1-6 YEARS Kid Dinner Set(Stee,Swarn Bhumi,80,4.175,324.0,0.008408796895213455,0.7573529411764706,0.308
"CAPIO ART GEOMETRIC multipurpose design Wood Key Holder(8 Hooks, Brown)",CAPIO ART,300,4.053333333333334,169.0,0.032125916343251404,0.7215686274509805,0.3079
"TP-Link Archer C6 MU-MIMO Gigabit 1200 Mbps Wireless Router??(Black, Dual Band)",Archer,134,4.141791044776119,2699.0,0.014230271668822769,0.7475856014047408,0.3076
DBRW385-DBRWN Day and Date Boy's & Man's Stylish Analog Day & Date Analog Watch ,Day and,100,4.16,299.0,0.010564898663216905,0.7529411764705882,0.3075
Butterfly Rapid Plus Wet Grinder with Coconut Scraper (Blue)??(Ink Blue),Butterfly Rapid,453,3.964679911699779,4199.0,0.0486200948684778,0.6954940916764056,0.3074
Homes Decor 12W LED Round Panel Light with Dual Lighting (Pink & white) Ceiling ,Homes Decor,70,4.171428571428572,300.0,0.007330746011211729,0.7563025210084033,0.3069
"Airtel Dth Settop Box Airtel TV, Airtel set up box, Airtel HD TV Remote Controll",Airtel Dth,37,4.1891891891891895,215.0,0.0037731780940060376,0.7615262321144673,0.3069
Men Woven Single Breasted Casual Blazer??(Black),Men Woven,26,4.1923076923076925,4499.0,0.00258732212160414,0.7624434389140271,0.3065
"SOS JOVO IP Dual Antenna Wi-Fi CCTV CAMERA Wireless, HD IP Security Camera CCTV,",SOS JOVO,10,4.2,1449.0,0.00086244070720138,0.7647058823529411,0.3064
Cotton Blend Embellished Maroon Men Dupatta,Cotton Blend,10,4.2,269.0,0.00086244070720138,0.7647058823529411,0.3064
"FOZIA Fabric Sofa(Finish Color - Red, Pre-assembled)",FOZIA Fabric,10,4.2,489.0,0.00086244070720138,0.7647058823529411,0.3064
"BLUECHIP BL43SmartTV TV Voltage Stabilizer for LED TV/Smart TV Up to 43 Inches ,",BLUECHIP,100,4.15,1256.0,0.010564898663216905,0.75,0.3063
"THE INDIE EARTH Vitamin C Serum with Vitamin E, Turmeric, Ferulic Acid and Vegan",THE INDIE,200,4.095,441.0,0.021345407503234153,0.7338235294117645,0.3063
CRAFTIFY High Quality 1500 W Immersion Heater Rod??(Water),CRAFTIFY High,174,4.109195402298851,290.0,0.018542475204829666,0.737998647734956,0.3063
"Classic Essentials Pack of 101 Stainless Steel Stainless Steel Dinner Set, 101-P",Classic Essentials,100,4.15,4999.0,0.010564898663216905,0.75,0.3063
Infinix 10W Quick Charger combo for Infinx devices (MicroUSB - Cable Included)??,Infinix Quick,306,4.0359477124183005,449.0,0.03277274687365244,0.7164552095347942,0.3062
Butterfly Rhino Plus Wet Grinder??(Grey),Butterfly Rhino,390,3.98974358974359,5299.0,0.04182837429926693,0.702865761689291,0.3062
Thomson Deluxe Plus 1600 W Steam Iron??(Brown and White),Thomson Deluxe,101,4.148514851485149,849.0,0.010672703751617076,0.749563191613279,0.3062
"Solid, Printed Men Three Fourths",Printed Men,86,4.151162790697675,386.0,0.00905562742561449,0.750341997264022,0.3056
LUMINOUS Power Sine 800 Pure Sine Wave Inverter,LUMINOUS Power,139,4.122302158273381,4699.0,0.014769297110823632,0.7418535759627591,0.3056
"INKULTURE Cosmetic & Make-up Organizers(White, Plastic)",INKULTURE Cosmetic,87,4.149425287356322,219.0,0.009163432514014662,0.7498309668695062,0.3054
TERABYTE Mini HDMI TO AV UP Scaler Full HD 720/1080p Video Converter Media Strea,TERABYTE Mini,40,4.175,359.0,0.004096593359206555,0.7573529411764706,0.3054
"CMerchants BOOK SHELF-5RACK Metal Open Book Shelf(Finish Color - BLUE, DIY(Do-It",CMerchants BOOK,310,4.025806451612903,699.0,0.03320396722725313,0.7134724857685009,0.3053
V S Enterprise Enterprise Romantic Sky Star Master Night Light Projector Baby Sl,Enterprise,71,4.154929577464789,364.0,0.007438551099611902,0.7514498757249379,0.305
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICK",Ostrich HARD,55,4.163636363636364,409.0,0.005713669685209142,0.7540106951871659,0.305
Toyvala Unique Robot Deform Super Speed Car With 3D Special Light (Yellow)??(Mul,Toyvala Unique,210,4.076190476190476,499.0,0.022423458387235876,0.7282913165266105,0.3048
icrush Set Top Box Stand TV Entertainment Unit Black & red Engineered Wood TV En,icrush Set,11,4.181818181818182,1709.0,0.0009702457956015525,0.7593582887700534,0.3043
"Mivi Fort S100 with 2 in-built subwoofers, Made in India 100 W Bluetooth Soundba",Mivi Fort,230,4.060869565217391,4999.0,0.024579560155239325,0.7237851662404091,0.3043
"MAHARAJA WHITELINE Mark1 Classic / JE-106 _ 450 W Juicer (1 Jar, Red, White)",MAHARAJA WHITELINE,11,4.181818181818182,2709.0,0.0009702457956015525,0.7593582887700534,0.3043
"shyokand Fabric Sofa(Finish Color - Red, Pre-assembled)",shyokand Fabric,100,4.13,475.0,0.010564898663216905,0.7441176470588233,0.304
"Thomson Kitchen Master MX01 500 W Mixer Grinder (3 Jars, White)",Thomson Kitchen,89,4.134831460674158,1399.0,0.009379042690815007,0.745538664904164,0.3038
SportSoul Cotton Gym & Athletic Abdomen Support,SportSoul Cotton,44,4.159090909090909,599.0,0.004527813712807245,0.7526737967914439,0.3038
Dinine Craft Adiyogi Shiva Statue For Car Dashboard Table Decor Idol Decorative ,Dinine Craft,60,4.15,145.0,0.006252695127210005,0.75,0.3038
"Das Dexter Engineered Wood TV Entertainment Unit(Finish Color - Flowery Wenge, D",Das Dexter,30,4.166666666666667,1614.0,0.00301854247520483,0.7549019607843137,0.3038
Men 9325 Latest Collection Stylish Sports Sneakers Running Shoes Running Shoes F,Men Latest,999,3.6336336336336337,299.0,0.10748167313497198,0.5981275393040097,0.3037
LURAGS Diamond natural brown set of 6 stumps with bails(Brown),LURAGS Diamond,100,4.12,469.0,0.010564898663216905,0.7411764705882353,0.3028
PHILIPS HR7627/00 650 W Food Processor(White),PHILIPS,119,4.109243697478991,4319.0,0.012613195342820181,0.7380128521997031,0.3028
"ULTRA Perfect + 2.0 L Wet Grinder??(Purple, White)",ULTRA Perfect,100,4.12,10790.0,0.010564898663216905,0.7411764705882353,0.3028
FULL BLACK FANCY DIAL SPORT PU BELT WATCH & KING BRECELET PACK OF 3 Analog Watch,FULL BLACK,200,4.06,256.0,0.021345407503234153,0.7235294117647058,0.3022
Synthetic Leather |Lightweight|Comfort|Summer|Trendy|Walking|Outdoor|Daily Use S,Synthetic Leather,361,3.9695290858725762,359.0,0.03870202673566193,0.696920319374287,0.302
"DivineCrafts Om Swastik 2 Pocket penstand Wood Key Holder(8 Hooks, Multicolor)",DivineCrafts Swastik,100,4.11,159.0,0.010564898663216905,0.7382352941176471,0.3016
"BROWNIE Engineered Wood Study Table(Free Standing, Finish Color - Brown, Pre-ass",BROWNIE Engineered,100,4.11,1299.0,0.010564898663216905,0.7382352941176471,0.3016
FAST Trenddy Tainer Lace-ups Sporty Casuals Training & Gym Shoes For Men??(White,FAST Trenddy,130,4.092307692307692,399.0,0.013799051315222079,0.7330316742081446,0.3015
Furnifry Wooden Wall Mounted TV Stand/TV Entertainment Unit/TV Cabinet with Util,Furnifry Wooden,300,3.9966666666666666,2969.0,0.032125916343251404,0.7049019607843137,0.3012
"Men Solid Single Breasted Casual, Festive & Wedding Blazer??(Light Blue)",Men Solid,44,4.136363636363637,1699.0,0.004527813712807245,0.7459893048128343,0.3011
Pureit Max Water Saver 10 L RO + UV + MF Water Purifier with Eco Recovery Techno,Pureit Max,290,4.0,13999.0,0.031047865459249677,0.7058823529411764,0.301
Hold up Triangle Shape Mobile Holder For Table Desk Pack Of 5 Mobile Holder Mobi,Hold Triangle,94,4.1063829787234045,136.0,0.00991806813281587,0.737171464330413,0.3008
Swastik Housewares Stainless Steel Incense Holder(Silver),Swastik Housewares,100,4.1,155.0,0.010564898663216905,0.7352941176470587,0.3005
Realistic Store Solid Happy Birthday Decoration Kit Combo - 53 Pcs Birthday Bann,Realistic Store,72,4.111111111111111,214.0,0.007546356188012074,0.7385620915032678,0.3
Furnifry Wooden TV Entertainment Unit/Wall Set Top Box Shelf Stand/TV Cabinet fo,Furnifry Wooden,314,3.977707006369427,2969.0,0.03363518758085382,0.6993255901086548,0.2999
Glen ISPA 90 BL Auto Clean Wall Mounted Chimney??(Black 1050 CMH),Glen ISPA,60,4.116666666666666,11999.0,0.006252695127210005,0.7401960784313724,0.2998
Cotton Blend Embroidered Maroon Men Dupatta,Cotton Blend,174,4.051724137931035,302.0,0.018542475204829666,0.7210953346855984,0.2996
"Fresh Zone Polyester Door Mat(Multicolor, Medium, Pack of 5)",Fresh Zone,200,4.035,239.0,0.021345407503234153,0.7161764705882352,0.2993
Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe(Finish Color - D,Bhimada cloth,100,4.09,700.0,0.010564898663216905,0.7323529411764704,0.2993
seva shope Polyresin Incense Holder(Black),seva shope,79,4.10126582278481,295.0,0.008300991806813282,0.7356664184661204,0.2992
HP 14s Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14s - dy2507TU,Intel,103,4.087378640776699,38990.0,0.010888313928417421,0.7315819531696175,0.2992
"Flipkart Perfect Homes Webster TV Entertainment Unit(Finish Color - Wenge, Knock",Flipkart Perfect,200,4.03,15490.0,0.021345407503234153,0.7147058823529411,0.2987
"TP-Link Archer C24 Multi-Mode 750 Mbps Wireless Router??(White, Dual Band)",Archer,88,4.090909090909091,1449.0,0.009271237602414835,0.7326203208556148,0.2986
Whiteray Leaf Design CLuster Lotus Chandelier for home decoration Pendants Ceili,Whiteray Leaf,100,4.08,881.0,0.010564898663216905,0.7294117647058822,0.2981
Canon PG47 Ink Catridge,Canon Ink,199,4.025125628140704,669.0,0.02123760241483398,0.7132722435707952,0.2981
"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Black, Grey(RMSA755",realme TechLife,265,3.9886792452830186,8490.0,0.028352738249245363,0.7025527192008878,0.298
"Candes Florence 1200 mm Energy Saving 3 Blade Ceiling Fan(Silver Blue, Pack of 2",Candes Florence,185,4.032432432432432,2879.0,0.019728331177231564,0.7154213036565975,0.298
"Men Solid Single Breasted Festive, Party, Wedding Blazer??(Black)",Men Solid,472,3.8728813559322033,1839.0,0.050668391548081074,0.668494516450648,0.2978
Dinine Craft Wooden 2 Pocket Key Holder for Wall and Home Decor Decorative Showp,Dinine Craft,180,4.033333333333333,168.0,0.019189305735230703,0.7156862745098038,0.2978
Flipkart SmartBuy Wet Kitchen Cleaning Cloth Environmentally Friendly Sponge Clo,Flipkart SmartBuy,50,4.1,190.0,0.00517464424320828,0.7352941176470587,0.2972
NGI STORE Multipurpose laptop table Wood Portable Laptop Table(Finish Color - BL,NGI STORE,100,4.07,555.0,0.010564898663216905,0.7264705882352942,0.2969
APTECHDEALS Beginners 6 in 1 Economy Soldering iron Kit/electric Soldering iron ,APTECHDEALS Beginners,100,4.07,232.0,0.010564898663216905,0.7264705882352942,0.2969
PARTY BREEZE Solid rose gold pink white Happy Birthday Decoration Combo Kit with,PARTY BREEZE,100,4.07,160.0,0.010564898663216905,0.7264705882352942,0.2969
Catvision CSR-401HP WIFI Media Streaming Device??(Black),Catvision WIFI,885,3.6361581920903956,1550.0,0.09519189305735232,0.5988700564971752,0.2967
Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No ,Voltas Beko,152,4.0394736842105265,31590.0,0.016170763260025874,0.7174922600619196,0.2967
"Lifelong Falcon 26 T with Disc Brake and Suspension , Matte Black 26 T Road Cycl",Lifelong Falcon,30,4.1,8999.0,0.00301854247520483,0.7352941176470587,0.2959
"RinkiHF Blue Acrylic Carpet(132 cm,  X 183 cm, Rectangle)",RinkiHF Blue,100,4.06,299.0,0.010564898663216905,0.7235294117647058,0.2958
Inalsa Inox 1000 1000 W Food Processor(Silver:Black),Inalsa Inox,100,4.06,9050.0,0.010564898663216905,0.7235294117647058,0.2958
"Men Solid Single Breasted Casual, Formal, Festive & Wedding, Party Blazer??(Dark",Men Solid,19,4.105263157894737,1727.0,0.0018326865028029326,0.736842105263158,0.2958
"Men Solid Single Breasted Casual, Festive, Formal, Festive & Wedding, Party, Wed",Men Solid,98,4.061224489795919,1529.0,0.01034928848641656,0.7238895558223291,0.2958
"Flipkart Perfect Homes Dalton Engineered Wood Study Table(Free Standing, Finish ",Flipkart Perfect,200,4.005,5790.0,0.021345407503234153,0.7073529411764705,0.2957
Lenovo IdeaPad 3 Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 81WQ00MQI,Lenovo IdeaPad,31,4.096774193548387,27490.0,0.0031263475636050023,0.7343453510436431,0.2956
Tomex Grey Plastic Broom Holder(5 Holders),Tomex Grey,20,4.1,399.0,0.001940491591203105,0.7352941176470587,0.2953
Pick Ur Needs 1 LEDs 0.15 m Multicolor Rice Lights(Pack of 1),Pick Needs,21,4.095238095238095,399.0,0.0020482966796032775,0.733893557422969,0.2948
RPM Euro Games Gaming Keyboard and Mouse Combo | Keyboard - With 7 Color Backlit,RPM Euro,100,4.05,999.0,0.010564898663216905,0.7205882352941175,0.2946
"SpinBot BattleMods NinjaX For BGMI,PUBG,COD Free Fire  Gaming Accessory Kit(Blac",SpinBot BattleMods,10,4.1,749.0,0.00086244070720138,0.7352941176470587,0.2946
Ponmani Power Wet Grinder??(Red),Ponmani Power,10,4.1,7499.0,0.00086244070720138,0.7352941176470587,0.2946
"Pearl World Fabric Sofa(Finish Color - Glossy, Pre-assembled)",Pearl World,10,4.1,678.0,0.00086244070720138,0.7352941176470587,0.2946
Flipkart SmartBuy Microfibre Stripes Cushion Pack of 5(White),Flipkart SmartBuy,10,4.1,1259.0,0.00086244070720138,0.7352941176470587,0.2946
JSR Organics Kamal Seed(20 per packet),JSR Organics,100,4.05,127.0,0.010564898663216905,0.7205882352941175,0.2946
MVL 10W Led Ceiling down light white pack of 20 Recessed Ceiling Lamp(White),MVL Led,22,4.090909090909091,1898.0,0.00215610176800345,0.7326203208556148,0.2943
"Yogini 144 TC Microfiber Double Geometric Flat Bedsheet(Pack of 1, Red)",Yogini,37,4.081081081081081,271.0,0.0037731780940060376,0.7297297297297296,0.2942
"DALUCI Shelf Organizers(White, Plastic)",DALUCI Shelf,37,4.081081081081081,239.0,0.0037731780940060376,0.7297297297297296,0.2942
CEAT Hitman Full Size Double Blade Poplar Cricket Bat - Advance Play Poplar Will,CEAT Hitman,200,3.99,329.0,0.021345407503234153,0.7029411764705882,0.294
classiconline Wall Mount Corner 5 Tier Engineered Wood Display Unit(Finish Color,classiconline Wall,38,4.078947368421052,792.0,0.00388098318240621,0.7291021671826623,0.294
PARTY BREEZE Solid Golden and blue Happy Birthday Decoration Combo Kit with Bann,PARTY BREEZE,11,4.090909090909091,225.0,0.0009702457956015525,0.7326203208556148,0.2936
Kadio Analog Silver Clock,Kadio Analog,175,4.0,299.0,0.018650280293229838,0.7058823529411764,0.2935
JDX Polyester Fibre Solid Cushion Pack of 5(White),JDX Polyester,100,4.04,448.0,0.010564898663216905,0.7176470588235293,0.2934
Scotch-Brite Plastic Dry Broom(Green),Plastic Dry,100,4.04,375.0,0.010564898663216905,0.7176470588235293,0.2934
Airtel Regular Digital TV DTH Remote Compatible with SD and HD Recording (Black),Airtel Regular,123,4.024390243902439,215.0,0.01304441569642087,0.7130559540889525,0.293
HP 678 Black Ink Cartridge,Black,313,3.916932907348243,809.0,0.03352738249245365,0.6814508551024243,0.2927
BAJAJ FX 11 Food Factory 600 W Food Processor(White),BAJAJ,27,4.074074074074074,6505.0,0.0026951272100043124,0.7276688453159041,0.2927
USHA 3815 HI Water Proof 1.5KW 1500 W Immersion Heater Rod??(water),USHA,28,4.071428571428571,684.0,0.002802932298404485,0.7268907563025209,0.2924
"limraz furniture Engineered Wood Computer Desk(Straight, Finish Color - brown, P",limraz furniture,100,4.03,1298.0,0.010564898663216905,0.7147058823529411,0.2922
EdenSoul USB Rechargeable Moon Lamp 5 Color Changing Sensor Touch Decoration Cry,EdenSoul USB,200,3.975,585.0,0.021345407503234153,0.6985294117647058,0.2922
HP 682 Black Ink Cartridge,Black,98,4.030612244897959,828.0,0.01034928848641656,0.7148859543817527,0.2922
Cotton Blend Embroidered Red Men Dupatta,Cotton Blend,58,4.051724137931035,269.0,0.00603708495040966,0.7210953346855984,0.2921
"SAMSUNG Original 25W , USB -C Compatible Power Adaptor for all Samsung Devices (",SAMSUNG Original,170,3.988235294117647,1299.0,0.018111254851228976,0.7024221453287196,0.2918
"Zoby Fabric Sofa(Finish Color - Blue, Pre-assembled)",Zoby Fabric,14,4.071428571428571,799.0,0.00129366106080207,0.7268907563025209,0.2915
"KENT Ace 8 L RO + UV + UF + TDS Water Purifier with Mineral ROTM Technology,In-t",KENT Ace,262,3.935114503816794,14299.0,0.028029322984044848,0.6867983834755276,0.2915
"IWS Printed Double Mink Blanket for  Mild Winter(Microfiber, Black)",IWS Printed,200,3.965,529.0,0.021345407503234153,0.6955882352941176,0.291
Flipkart Perfect Homes Phonox Engineered Wood TV Entertainment Unit(Finish Color,Flipkart Perfect,100,4.02,5890.0,0.010564898663216905,0.7117647058823529,0.291
"SPANGLE Printed King Mink Blanket for  Heavy Winter(Microfiber, Maroon)",SPANGLE Printed,200,3.96,840.0,0.021345407503234153,0.6941176470588235,0.2905
1170-BL-BR Unique New Day & Date Analog Watch  - For Men,Unique New,150,3.986666666666667,299.0,0.015955153083225527,0.7019607843137254,0.2904
Flying monk Reusable Rubber Silicon Household Safety Wash Scrubber Heat Resistan,Flying monk,60,4.033333333333333,226.0,0.006252695127210005,0.7156862745098038,0.29
Hillgrove Electronic 3in1 Mobile Soldering Iron Equipment Tool Machine Combo Kit,Hillgrove Electronic,100,4.01,219.0,0.010564898663216905,0.7088235294117646,0.2899
CREZON EXCLUSIVE House Hold cleaning bucket mop set combo with 3 Refills and 6 D,CREZON EXCLUSIVE,18,4.055555555555555,999.0,0.0017248814144027599,0.7222222222222221,0.2899
"Mi 4A Wireless MU-MIMO Gigabit 1200 Mbps Router??(White, Dual Band)",Wireless,250,3.924,1565.0,0.026735661923242775,0.6835294117647057,0.2895
SUSI Small plant growth Grow Bag,SUSI Small,23,4.043478260869565,399.0,0.0022639068564036225,0.7186700767263428,0.2888
"etmax NANO BLACK 30 W Bluetooth Home Theatre(Black, Stereo Channel)",etmax NANO,100,4.0,997.0,0.010564898663216905,0.7058823529411764,0.2887
"Arpita Crafts HEARTHOME Wood Key Holder(7 Hooks, Beige)",Arpita Crafts,100,4.0,159.0,0.010564898663216905,0.7058823529411764,0.2887
"Value Adds Wall Mount Set Top Box Iron Wall Shelf (Number of Shelves - 1, Black)",Value Adds,100,3.99,195.0,0.010564898663216905,0.7029411764705882,0.2875
"Men Solid Single Breasted Casual, Festive, Festive & Wedding, Formal, Party, Wed",Men Solid,109,3.981651376146789,1529.0,0.011535144458818456,0.7004856988667025,0.2871
Exclusive Range of Stylish Comfortable Sports Sneakers Running Shoes Running Sho,Exclusive Range,124,3.967741935483871,299.0,0.013152220784821044,0.6963946869070208,0.2864
"KUBER INDUSTRIES Shelf Organizers(Black, White, Cotton)",KUBER INDUSTRIES,100,3.98,199.0,0.010564898663216905,0.7,0.2863
Sheen Microfiber cleaning cloth pack of 6 Dry Cotton Cleaning Cloth(6 Units),Sheen Microfiber,100,3.98,251.0,0.010564898663216905,0.7,0.2863
"Flipkart SmartBuy 45 L Green, White, Blue Laundry Bag(Non-Woven)",Flipkart SmartBuy,63,4.0,165.0,0.006576110392410522,0.7058823529411764,0.2863
"KUBER INDUSTRIES Shelf Organizers(Beige, Cotton)",KUBER INDUSTRIES,100,3.98,299.0,0.010564898663216905,0.7,0.2863
"Greenfinity Baker's Active Dry Yeast, 75g Yeast Powder",Greenfinity Active,82,3.9878048780487805,130.0,0.0086244070720138,0.7022955523672882,0.2861
"HARIOM ALL IN ONE Solid Wood Study Table(Finish Color - ABCD KALAM, Pre-assemble",HARIOM ALL,122,3.959016393442623,499.0,0.0129366106080207,0.693828351012536,0.2853
"HARIOM ALL IN ONE Solid Wood Study Table(Finish Color - MOTU PATLU, Pre-assemble",HARIOM ALL,122,3.959016393442623,549.0,0.0129366106080207,0.693828351012536,0.2853
"HARIOM ALL IN ONE Solid Wood Study Table(Finish Color - KITTY PINK, Pre-assemble",HARIOM ALL,122,3.959016393442623,545.0,0.0129366106080207,0.693828351012536,0.2853
Airtel Regular Digital TV SD/HD DTH Compatible Remote UNIVERSAL Remote Controlle,Airtel Regular,100,3.97,209.0,0.010564898663216905,0.6970588235294117,0.2852
